Time/s,Azimuth/deg,Zenith/deg
654352,312.07,75.017
654353,304.69,73.449
654354,306.79,73.969
654355,308.8,74.501
654356,310.73,75.043
654357,303.4,73.379
654358,305.48,73.931
654359,307.47,74.496
654360,309.37,75.069
654361,302.11,73.309
654362,304.17,73.894
654363,306.13,74.49
654364,308.02,75.094
654365,300.83,73.24
654366,302.86,73.856
654367,304.8,74.483
654368,306.67,75.119
654369,299.54,73.171
654370,301.55,73.819
654371,303.47,74.477
654372,305.31,75.143
654373,298.26,73.103
654374,300.24,73.782
654375,302.14,74.471
654376,303.96,75.167
654377,296.98,73.035
654378,298.94,73.745
654379,300.81,74.464
654380,302.6,75.19
654381,295.7,72.968
654382,297.63,73.708
654383,299.47,74.457
654384,301.24,75.213
654385,294.43,72.902
654386,296.32,73.672
654387,298.14,74.45
654388,299.88,75.235
654389,293.15,72.836
654390,295.02,73.635
654391,296.81,74.443
654392,298.52,75.256
654393,291.87,72.771
654394,293.71,73.599
654395,295.47,74.435
654396,297.16,75.277
654397,290.6,72.706
654398,292.41,73.564
654399,294.14,74.428
654400,295.79,75.296
654401,289.33,72.643
654402,291.1,73.528
654403,292.8,74.42
654404,294.43,75.316
654405,288.06,72.579
654406,289.8,73.493
654407,291.47,74.412
654408,293.06,75.334
654409,286.79,72.517
654410,288.5,73.457
654411,290.13,74.403
654412,291.69,75.352
654413,285.52,72.456
654414,287.19,73.423
654415,288.79,74.394
654416,290.32,75.369
654417,284.26,72.395
654418,285.89,73.388
654419,287.46,74.385
654420,288.95,75.385
654421,282.99,72.335
654422,284.59,73.354
654423,286.12,74.376
654424,287.58,75.401
654425,281.73,72.276
654426,283.29,73.32
654427,284.78,74.367
654428,286.21,75.415
654429,280.47,72.218
654430,281.99,73.286
654431,283.44,74.357
654432,284.83,75.429
654433,279.2,72.16
654434,280.69,73.252
654435,282.1,74.347
654436,283.46,75.442
654437,277.94,72.104
654438,279.39,73.219
654439,280.77,74.337
654440,282.08,75.454
654441,276.68,72.048
654442,278.09,73.186
654443,279.43,74.326
654444,280.71,75.465
654445,275.43,71.994
654446,276.79,73.154
654447,278.09,74.315
654448,279.33,75.476
654449,274.17,71.94
654450,275.49,73.122
654451,276.75,74.304
654452,277.95,75.485
654453,272.91,71.887
654454,274.19,73.09
654455,275.41,74.292
654456,276.57,75.493
654457,271.66,71.835
654458,272.89,73.058
654459,274.07,74.28
654460,275.19,75.501
654461,270.4,71.785
654462,271.59,73.027
654463,272.73,74.268
654464,273.8,75.507
654465,269.15,71.735
654466,270.3,72.996
654467,271.38,74.256
654468,272.42,75.513
654469,267.9,71.686
654470,269,72.965
654471,270.04,74.243
654472,271.04,75.517
654473,266.65,71.639
654474,267.7,72.935
654475,268.7,74.23
654476,269.65,75.52
654477,265.39,71.592
654478,266.4,72.905
654479,267.36,74.216
654480,268.27,75.523
654481,264.14,71.547
654482,265.11,72.876
654483,266.02,74.202
654484,266.88,75.524
654485,262.9,71.503
654486,263.81,72.847
654487,264.68,74.188
654488,265.49,75.524
654489,261.65,71.459
654490,262.51,72.818
654491,263.33,74.173
654492,264.11,75.524
654493,260.4,71.417
654494,261.22,72.789
654495,261.99,74.158
654496,262.72,75.522
654497,259.15,71.376
654498,259.92,72.761
654499,260.65,74.143
654500,261.33,75.519
654501,257.9,71.336
654502,258.63,72.734
654503,259.3,74.127
654504,259.94,75.515
654505,256.66,71.298
654506,257.33,72.707
654507,257.96,74.111
654508,258.55,75.51
654509,255.41,71.26
654510,256.04,72.68
654511,256.62,74.095
654512,257.16,75.503
654513,254.17,71.224
654514,254.74,72.653
654515,255.27,74.078
654516,255.77,75.496
654517,252.92,71.189
654518,253.45,72.627
654519,253.93,74.061
654520,254.38,75.488
654521,251.68,71.155
654522,252.15,72.601
654523,252.59,74.043
654524,252.98,75.478
654525,250.43,71.122
654526,250.86,72.576
654527,251.24,74.025
654528,251.59,75.467
654529,249.19,71.09
654530,249.56,72.551
654531,249.9,74.007
654532,250.2,75.455
654533,247.95,71.06
654534,248.27,72.526
654535,248.56,73.988
654536,248.81,75.442
654537,246.7,71.031
654538,246.98,72.502
654539,247.21,73.969
654540,247.41,75.428
654541,245.46,71.003
654542,245.68,72.479
654543,245.87,73.949
654544,246.02,75.413
654545,244.22,70.976
654546,244.39,72.455
654547,244.52,73.929
654548,244.62,75.396
654549,242.97,70.95
654550,243.09,72.432
654551,243.18,73.909
654552,243.23,75.378
654553,241.73,70.926
654554,241.8,72.41
654555,241.83,73.888
654556,241.84,75.359
654557,240.49,70.903
654558,240.51,72.388
654559,240.49,73.867
654560,240.44,75.339
654561,239.24,70.881
654562,239.21,72.366
654563,239.15,73.846
654564,239.05,75.318
654565,238,70.86
654566,237.92,72.345
654567,237.8,73.824
654568,237.65,75.296
654569,236.76,70.841
654570,236.62,72.324
654571,236.46,73.801
654572,236.26,75.272
654573,235.52,70.822
654574,235.33,72.303
654575,235.11,73.779
654576,234.86,75.247
654577,234.27,70.805
654578,234.04,72.283
654579,233.77,73.756
654580,233.47,75.221
654581,233.03,70.79
654582,232.74,72.263
654583,232.42,73.732
654584,232.08,75.194
654585,231.78,70.775
654586,231.45,72.244
654587,231.08,73.708
654588,230.68,75.166
654589,230.54,70.761
654590,230.15,72.225
654591,229.74,73.684
654592,229.29,75.137
654593,229.3,70.749
654594,228.86,72.207
654595,228.39,73.659
654596,227.89,75.106
654597,228.05,70.738
654598,227.57,72.188
654599,227.05,73.634
654600,226.5,75.074
654601,226.81,70.728
654602,226.27,72.171
654603,225.71,73.609
654604,225.11,75.042
654605,225.56,70.72
654606,224.98,72.153
654607,224.36,73.583
654608,223.71,75.008
654609,224.31,70.712
654610,223.68,72.136
654611,223.02,73.557
654612,222.32,74.972
654613,223.07,70.706
654614,222.39,72.12
654615,221.68,73.53
654616,220.93,74.936
654617,221.82,70.701
654618,221.09,72.104
654619,220.33,73.503
654620,219.54,74.899
654621,220.57,70.697
654622,219.8,72.088
654623,218.99,73.476
654624,218.15,74.86
654625,219.32,70.694
654626,218.5,72.072
654627,217.65,73.448
654628,216.76,74.821
654629,218.07,70.692
654630,217.21,72.057
654631,216.3,73.42
654632,215.37,74.78
654633,216.82,70.692
654634,215.91,72.043
654635,214.96,73.392
654636,213.98,74.738
654637,215.57,70.692
654638,214.61,72.028
654639,213.62,73.363
654640,212.59,74.695
654641,214.32,70.694
654642,213.32,72.014
654643,212.28,73.334
654644,211.2,74.651
654645,213.07,70.696
654646,212.02,72.001
654647,210.94,73.304
654648,209.81,74.606
654649,211.82,70.7
654650,210.73,71.988
654651,209.6,73.275
654652,208.43,74.56
654653,210.56,70.705
654654,209.43,71.975
654655,208.26,73.244
654656,207.04,74.513
654657,209.31,70.71
654658,208.13,71.962
654659,206.91,73.214
654660,205.65,74.465
654661,208.05,70.717
654662,206.83,71.95
654663,205.57,73.183
654664,204.27,74.416
654665,206.8,70.725
654666,205.54,71.938
654667,204.23,73.152
654668,202.89,74.366
654669,205.54,70.734
654670,204.24,71.926
654671,202.9,73.12
654672,201.51,74.315
654673,204.28,70.744
654674,202.94,71.915
654675,201.56,73.088
654676,200.12,74.263
654677,203.02,70.754
654678,201.64,71.904
654679,200.22,73.056
654680,198.74,74.21
654681,201.76,70.766
654682,200.34,71.894
654683,198.88,73.024
654684,197.36,74.156
654685,200.5,70.779
654686,199.04,71.883
654687,197.54,72.991
654688,195.99,74.101
654689,199.24,70.792
654690,197.74,71.873
654691,196.2,72.958
654692,194.61,74.045
654693,197.97,70.806
654694,196.44,71.864
654695,194.87,72.925
654696,193.23,73.989
654697,196.71,70.822
654698,195.14,71.854
654699,193.53,72.891
654700,191.86,73.931
654701,195.44,70.838
654702,193.84,71.845
654703,192.19,72.857
654704,190.48,73.873
654705,194.17,70.854
654706,192.54,71.836
654707,190.86,72.823
654708,189.11,73.814
654709,192.9,70.872
654710,191.24,71.828
654711,189.52,72.788
654712,187.74,73.754
654713,191.63,70.89
654714,189.94,71.819
654715,188.18,72.754
654716,186.37,73.693
654717,190.36,70.91
654718,188.63,71.811
654719,186.85,72.719
654720,185,73.632
654721,189.09,70.929
654722,187.33,71.803
654723,185.52,72.683
654724,183.63,73.57
654725,187.81,70.95
654726,186.03,71.796
654727,184.18,72.648
654728,182.27,73.507
654729,186.54,70.971
654730,184.72,71.788
654731,182.85,72.612
654732,180.9,73.443
654733,185.26,70.993
654734,183.42,71.781
654735,181.52,72.576
654736,179.54,73.379
654737,183.98,71.016
654738,182.11,71.774
654739,180.18,72.54
654740,178.18,73.314
654741,182.7,71.039
654742,180.81,71.767
654743,178.85,72.504
654744,176.82,73.248
654745,181.42,71.063
654746,179.5,71.761
654747,177.52,72.467
654748,175.46,73.182
654749,180.14,71.087
654750,178.2,71.754
654751,176.19,72.431
654752,174.1,73.115
654753,178.85,71.112
654754,176.89,71.748
654755,174.86,72.394
654756,172.75,73.048
654757,177.57,71.137
654758,175.58,71.742
654759,173.53,72.357
654760,171.39,72.98
654761,176.28,71.163
654762,174.28,71.736
654763,172.2,72.319
654764,170.04,72.912
654765,174.99,71.189
654766,172.97,71.731
654767,170.87,72.282
654768,168.69,72.843
654769,173.7,71.216
654770,171.66,71.725
654771,169.54,72.244
654772,167.34,72.773
654773,172.41,71.243
654774,170.35,71.72
654775,168.21,72.207
654776,165.99,72.703
654777,171.11,71.27
654778,169.04,71.715
654779,166.89,72.169
654780,164.65,72.633
654781,169.82,71.298
654782,167.73,71.709
654783,165.56,72.131
654784,163.3,72.563
654785,168.52,71.326
654786,166.42,71.704
654787,164.24,72.093
654788,161.96,72.492
654789,167.22,71.355
654790,165.11,71.699
654791,162.91,72.054
654792,160.62,72.42
654793,165.92,71.383
654794,163.79,71.695
654795,161.58,72.016
654796,159.28,72.349
654797,164.62,71.412
654798,162.48,71.69
654799,160.26,71.978
654800,157.94,72.277
654801,163.32,71.441
654802,161.17,71.685
654803,158.94,71.939
654804,156.61,72.205
654805,162.01,71.471
654806,159.86,71.68
654807,157.61,71.901
654808,155.27,72.132
654809,160.71,71.5
654810,158.54,71.676
654811,156.29,71.862
654812,153.94,72.06
654813,159.4,71.53
654814,157.23,71.671
654815,154.97,71.823
654816,152.61,71.987
654817,158.09,71.56
654818,155.91,71.667
654819,153.65,71.785
654820,151.28,71.914
654821,156.78,71.589
654822,154.6,71.662
654823,152.33,71.746
654824,149.96,71.841
654825,155.46,71.619
654826,153.28,71.658
654827,151.01,71.707
654828,148.63,71.768
654829,154.15,71.649
654830,151.96,71.654
654831,149.69,71.668
654832,147.31,71.695
654833,152.83,71.679
654834,150.65,71.649
654835,148.37,71.63
654836,145.99,71.621
654837,151.51,71.709
654838,149.33,71.645
654839,147.05,71.591
654840,144.67,71.548
654841,150.19,71.739
654842,148.01,71.64
654843,145.73,71.552
654844,143.35,71.475
654845,148.87,71.768
654846,146.69,71.636
654847,144.42,71.513
654848,142.03,71.402
654849,147.55,71.798
654850,145.37,71.631
654851,143.1,71.474
654852,140.72,71.329
654853,146.22,71.827
654854,144.05,71.627
654855,141.78,71.436
654856,139.41,71.256
654857,144.9,71.856
654858,142.73,71.622
654859,140.47,71.397
654860,138.1,71.183
654861,143.57,71.885
654862,141.41,71.618
654863,139.15,71.358
654864,136.79,71.11
654865,142.24,71.914
654866,140.09,71.613
654867,137.84,71.32
654868,135.48,71.037
654869,140.91,71.943
654870,138.77,71.608
654871,136.53,71.281
654872,134.18,70.965
654873,139.58,71.971
654874,137.44,71.603
654875,135.21,71.243
654876,132.87,70.893
654877,138.24,71.999
654878,136.12,71.598
654879,133.9,71.205
654880,131.57,70.821
654881,136.9,72.027
654882,134.8,71.593
654883,132.59,71.167
654884,130.27,70.75
654885,135.57,72.054
654886,133.47,71.588
654887,131.28,71.129
654888,128.98,70.678
654889,134.23,72.081
654890,132.15,71.582
654891,129.97,71.091
654892,127.68,70.608
654893,132.89,72.107
654894,130.82,71.577
654895,128.66,71.053
654896,126.39,70.537
654897,131.54,72.133
654898,129.49,71.571
654899,127.35,71.015
654900,125.09,70.467
654901,130.2,72.159
654902,128.17,71.565
654903,126.04,70.977
654904,123.8,70.397
654905,128.85,72.184
654906,126.84,71.559
654907,124.73,70.94
654908,122.52,70.328
654909,127.51,72.209
654910,125.51,71.553
654911,123.42,70.903
654912,121.23,70.259
654913,126.16,72.233
654914,124.18,71.547
654915,122.12,70.866
654916,119.94,70.191
654917,124.81,72.256
654918,122.86,71.54
654919,120.81,70.829
654920,118.66,70.123
654921,123.46,72.279
654922,121.53,71.534
654923,119.5,70.792
654924,117.38,70.056
654925,122.1,72.301
654926,120.2,71.527
654927,118.2,70.756
654928,116.1,69.99
654929,120.75,72.323
654930,118.87,71.52
654931,116.89,70.719
654932,114.82,69.924
654933,119.39,72.344
654934,117.54,71.513
654935,115.59,70.683
654936,113.54,69.859
654937,118.03,72.365
654938,116.21,71.505
654939,114.29,70.647
654940,112.27,69.794
654941,116.68,72.384
654942,114.87,71.497
654943,112.98,70.612
654944,110.99,69.73
654945,115.32,72.403
654946,113.54,71.489
654947,111.68,70.576
654948,109.72,69.667
654949,113.95,72.421
654950,112.21,71.481
654951,110.38,70.541
654952,108.45,69.604
654953,112.59,72.439
654954,110.88,71.472
654955,109.08,70.506
654956,107.18,69.542
654957,111.23,72.455
654958,109.54,71.464
654959,107.77,70.472
654960,105.91,69.481
654961,109.86,72.471
654962,108.21,71.455
654963,106.47,70.437
654964,104.65,69.421
654965,108.49,72.486
654966,106.87,71.445
654967,105.17,70.403
654968,103.38,69.362
654969,107.12,72.5
654970,105.54,71.436
654971,103.87,70.369
654972,102.12,69.303
654973,105.76,72.514
654974,104.2,71.426
654975,102.57,70.336
654976,100.85,69.245
654977,104.38,72.526
654978,102.87,71.416
654979,101.27,70.302
654980,99.593,69.189
654981,103.01,72.538
654982,101.53,71.405
654983,99.976,70.269
654984,98.333,69.133
654985,101.64,72.548
654986,100.2,71.394
654987,98.678,70.237
654988,97.075,69.078
654989,100.27,72.558
654990,98.86,71.383
654991,97.38,70.204
654992,95.818,69.024
654993,98.89,72.567
654994,97.523,71.372
654995,96.083,70.172
654996,94.562,68.97
654997,97.514,72.575
654998,96.186,71.36
654999,94.786,70.141
655000,93.307,68.918
655001,96.137,72.582
655002,94.848,71.348
655003,93.489,70.109
655004,92.053,68.867
655005,94.758,72.587
655006,93.51,71.336
655007,92.193,70.078
655008,90.801,68.817
655009,93.379,72.592
655010,92.172,71.323
655011,90.897,70.047
655012,89.549,68.768
655013,91.998,72.596
655014,90.833,71.31
655015,89.602,70.017
655016,88.299,68.72
655017,90.617,72.599
655018,89.494,71.296
655019,88.307,69.987
655020,87.049,68.673
655021,89.235,72.601
655022,88.155,71.282
655023,87.012,69.957
655024,85.801,68.627
655025,87.851,72.601
655026,86.815,71.268
655027,85.717,69.928
655028,84.553,68.582
655029,86.467,72.601
655030,85.475,71.254
655031,84.423,69.899
655032,83.306,68.538
655033,85.083,72.599
655034,84.135,71.239
655035,83.129,69.87
655036,82.06,68.495
655037,83.697,72.597
655038,82.795,71.224
655039,81.836,69.842
655040,80.815,68.454
655041,82.31,72.593
655042,81.454,71.208
655043,80.542,69.814
655044,79.571,68.413
655045,80.923,72.588
655046,80.113,71.192
655047,79.249,69.787
655048,78.327,68.374
655049,79.536,72.583
655050,78.772,71.176
655051,77.956,69.759
655052,77.084,68.336
655053,78.147,72.575
655054,77.431,71.159
655055,76.664,69.733
655056,75.842,68.299
655057,76.758,72.567
655058,76.089,71.142
655059,75.371,69.706
655060,74.6,68.263
655061,75.368,72.558
655062,74.748,71.124
655063,74.079,69.68
655064,73.359,68.228
655065,73.978,72.548
655066,73.406,71.106
655067,72.787,69.655
655068,72.119,68.195
655069,72.587,72.536
655070,72.064,71.088
655071,71.495,69.63
655072,70.879,68.163
655073,71.196,72.523
655074,70.722,71.069
655075,70.204,69.605
655076,69.639,68.132
655077,69.804,72.509
655078,69.38,71.05
655079,68.912,69.58
655080,68.4,68.102
655081,68.412,72.494
655082,68.037,71.03
655083,67.621,69.556
655084,67.161,68.073
655085,67.019,72.478
655086,66.695,71.011
655087,66.33,69.533
655088,65.922,68.046
655089,65.626,72.46
655090,65.352,70.99
655091,65.039,69.509
655092,64.684,68.019
655093,64.233,72.442
655094,64.009,70.969
655095,63.748,69.487
655096,63.446,67.994
655097,62.84,72.422
655098,62.667,70.948
655099,62.457,69.464
655100,62.208,67.97
655101,61.446,72.401
655102,61.324,70.927
655103,61.166,69.442
655104,60.97,67.948
655105,60.052,72.378
655106,59.981,70.905
655107,59.875,69.42
655108,59.732,67.926
655109,58.658,72.355
655110,58.638,70.883
655111,58.584,69.399
655112,58.495,67.906
655113,57.263,72.33
655114,57.295,70.86
655115,57.294,69.378
655116,57.257,67.887
655117,55.869,72.305
655118,55.952,70.837
655119,56.003,69.358
655120,56.02,67.87
655121,54.475,72.278
655122,54.61,70.813
655123,54.712,69.338
655124,54.782,67.853
655125,53.08,72.25
655126,53.267,70.789
655127,53.422,69.318
655128,53.544,67.838
655129,51.686,72.22
655130,51.924,70.765
655131,52.131,69.299
655132,52.306,67.824
655133,50.291,72.19
655134,50.581,70.74
655135,50.84,69.28
655136,51.068,67.811
655137,48.897,72.158
655138,49.238,70.715
655139,49.549,69.262
655140,49.83,67.799
655141,47.503,72.125
655142,47.896,70.689
655143,48.259,69.243
655144,48.592,67.789
655145,46.109,72.091
655146,46.553,70.664
655147,46.968,69.226
655148,47.353,67.779
655149,44.715,72.056
655150,45.211,70.637
655151,45.677,69.208
655152,46.113,67.771
655153,43.322,72.02
655154,43.868,70.611
655155,44.386,69.192
655156,44.874,67.764
655157,41.928,71.982
655158,42.526,70.583
655159,43.094,69.175
655160,43.634,67.759
655161,40.535,71.944
655162,41.184,70.556
655163,41.803,69.159
655164,42.393,67.754
655165,39.143,71.904
655166,39.842,70.528
655167,40.512,69.143
655168,41.152,67.751
655169,37.751,71.863
655170,38.5,70.5
655171,39.22,69.128
655172,39.911,67.748
655173,36.359,71.821
655174,37.159,70.471
655175,37.928,69.113
655176,38.669,67.747
655177,34.968,71.778
655178,35.817,70.442
655179,36.636,69.098
655180,37.426,67.747
655181,33.577,71.734
655182,34.476,70.413
655183,35.344,69.084
655184,36.182,67.748
655185,32.187,71.689
655186,33.135,70.383
655187,34.052,69.07
655188,34.938,67.75
655189,30.797,71.643
655190,31.794,70.353
655191,32.759,69.056
655192,33.693,67.753
655193,29.408,71.596
655194,30.454,70.323
655195,31.466,69.043
655196,32.448,67.757
655197,28.02,71.547
655198,29.114,70.292
655199,30.173,69.03
655200,31.201,67.763
655201,26.632,71.498
655202,27.774,70.261
655203,28.88,69.017
655204,29.954,67.769
655205,25.245,71.448
655206,26.434,70.229
655207,27.586,69.005
655208,28.706,67.776
655209,23.859,71.396
655210,25.095,70.197
655211,26.292,68.993
655212,27.457,67.784
655213,22.474,71.344
655214,23.755,70.165
655215,24.998,68.981
655216,26.207,67.794
655217,21.09,71.291
655218,22.417,70.133
655219,23.704,68.97
655220,24.956,67.804
655221,19.706,71.237
655222,21.078,70.1
655223,22.409,68.959
655224,23.704,67.815
655225,18.324,71.181
655226,19.74,70.067
655227,21.114,68.948
655228,22.451,67.827
655229,16.942,71.125
655230,18.402,70.034
655231,19.819,68.938
655232,21.197,67.84
655233,15.561,71.068
655234,17.065,70
655235,18.523,68.928
655236,19.941,67.854
655237,14.182,71.01
655238,15.728,69.966
655239,17.227,68.918
655240,18.685,67.869
655241,12.803,70.952
655242,14.391,69.931
655243,15.93,68.909
655244,17.428,67.885
655245,11.426,70.892
655246,13.055,69.897
655247,14.634,68.899
655248,16.169,67.901
655249,10.049,70.832
655250,11.719,69.862
655251,13.336,68.891
655252,14.909,67.919
655253,8.6741,70.77
655254,10.383,69.827
655255,12.039,68.882
655256,13.648,67.937
655257,7.3001,70.709
655258,9.0481,69.791
655259,10.741,68.873
655260,12.386,67.955
655261,5.9274,70.646
655262,7.7134,69.756
655263,9.4425,68.865
655264,11.122,67.975
655265,4.5559,70.582
655266,6.3792,69.72
655267,8.1437,68.857
655268,9.8568,67.995
655269,3.1857,70.518
655270,5.0455,69.684
655271,6.8444,68.849
655272,8.5904,68.016
655273,1.8168,70.453
655274,3.7122,69.647
655275,5.5447,68.842
655276,7.3227,68.038
655277,0.44929,70.388
655278,2.3794,69.611
655279,4.2446,68.835
655280,6.0535,68.06
655281,359.08,70.321
655282,1.047,69.574
655283,2.944,68.827
655284,4.783,68.083
655285,357.72,70.254
655286,359.72,69.537
655287,1.6429,68.821
655288,3.511,68.107
655289,356.36,70.187
655290,358.38,69.499
655291,0.34143,68.814
655292,2.2376,68.131
655293,354.99,70.119
655294,357.05,69.462
655295,359.04,68.807
655296,0.96266,68.155
655297,353.63,70.05
655298,355.72,69.424
655299,357.74,68.801
655300,359.69,68.181
655301,352.27,69.981
655302,354.39,69.387
655303,356.43,68.795
655304,358.41,68.206
655305,350.92,69.911
655306,353.06,69.349
655307,355.13,68.789
655308,357.13,68.232
655309,349.56,69.841
655310,351.73,69.31
655311,353.83,68.783
655312,355.85,68.259
655313,348.21,69.771
655314,350.41,69.272
655315,352.52,68.777
655316,354.57,68.286
655317,346.85,69.699
655318,349.08,69.234
655319,351.22,68.771
655320,353.28,68.313
655321,345.5,69.628
655322,347.75,69.195
655323,349.91,68.766
655324,352,68.341
655325,344.15,69.556
655326,346.43,69.156
655327,348.61,68.76
655328,350.71,68.369
655329,342.81,69.484
655330,345.1,69.117
655331,347.3,68.755
655332,349.42,68.397
655333,341.46,69.411
655334,343.77,69.078
655335,345.99,68.75
655336,348.13,68.426
655337,340.12,69.338
655338,342.45,69.039
655339,344.68,68.745
655340,346.84,68.455
655341,338.78,69.265
655342,341.12,69
655343,343.38,68.74
655344,345.54,68.484
655345,337.43,69.192
655346,339.8,68.961
655347,342.07,68.735
655348,344.25,68.514
655349,336.1,69.118
655350,338.48,68.922
655351,340.76,68.73
655352,342.95,68.543
655353,334.76,69.044
655354,337.16,68.882
655355,339.45,68.725
655356,341.65,68.573
655357,333.42,68.97
655358,335.83,68.843
655359,338.14,68.72
655360,340.35,68.602
655361,332.09,68.896
655362,334.51,68.803
655363,336.83,68.715
655364,339.05,68.632
655365,330.76,68.822
655366,333.19,68.764
655367,335.52,68.71
655368,337.74,68.662
655369,329.43,68.748
655370,331.87,68.724
655371,334.2,68.706
655372,336.44,68.692
655373,328.1,68.673
655374,330.55,68.685
655375,332.89,68.701
655376,335.13,68.722
655377,326.78,68.599
655378,329.23,68.645
655379,331.58,68.696
655380,333.82,68.752
655381,325.45,68.525
655382,327.92,68.605
655383,330.26,68.691
655384,332.51,68.782
655385,324.13,68.45
655386,326.6,68.566
655387,328.95,68.686
655388,331.2,68.812
655389,322.81,68.376
655390,325.28,68.526
655391,327.63,68.682
655392,329.89,68.841
655393,321.49,68.302
655394,323.96,68.487
655395,326.32,68.677
655396,328.57,68.871
655397,320.17,68.227
655398,322.65,68.447
655399,325,68.672
655400,327.25,68.9
655401,318.86,68.153
655402,321.33,68.408
655403,323.69,68.667
655404,325.93,68.929
655405,317.55,68.08
655406,320.02,68.368
655407,322.37,68.662
655408,324.61,68.958
655409,316.24,68.006
655410,318.71,68.329
655411,321.05,68.656
655412,323.29,68.987
655413,314.93,67.932
655414,317.39,68.29
655415,319.73,68.651
655416,321.96,69.016
655417,313.62,67.859
655418,316.08,68.251
655419,318.41,68.646
655420,320.64,69.044
655421,312.32,67.786
655422,314.77,68.211
655423,317.09,68.64
655424,319.31,69.071
655425,311.01,67.714
655426,313.46,68.172
655427,315.77,68.634
655428,317.98,69.099
655429,309.71,67.641
655430,312.15,68.134
655431,314.45,68.629
655432,316.65,69.126
655433,308.41,67.57
655434,310.84,68.095
655435,313.13,68.623
655436,315.32,69.153
655437,307.11,67.498
655438,309.53,68.056
655439,311.81,68.617
655440,313.98,69.179
655441,305.82,67.427
655442,308.22,68.018
655443,310.49,68.611
655444,312.65,69.205
655445,304.52,67.356
655446,306.91,67.979
655447,309.17,68.604
655448,311.31,69.23
655449,303.23,67.286
655450,305.6,67.941
655451,307.84,68.598
655452,309.97,69.255
655453,301.94,67.216
655454,304.29,67.903
655455,306.52,68.591
655456,308.63,69.279
655457,300.65,67.147
655458,302.99,67.865
655459,305.19,68.584
655460,307.29,69.303
655461,299.37,67.079
655462,301.68,67.827
655463,303.87,68.577
655464,305.94,69.326
655465,298.08,67.011
655466,300.38,67.79
655467,302.54,68.57
655468,304.6,69.348
655469,296.8,66.943
655470,299.07,67.753
655471,301.22,68.562
655472,303.25,69.37
655473,295.52,66.876
655474,297.77,67.716
655475,299.89,68.554
655476,301.9,69.391
655477,294.24,66.81
655478,296.46,67.679
655479,298.56,68.546
655480,300.55,69.412
655481,292.96,66.745
655482,295.16,67.642
655483,297.24,68.538
655484,299.2,69.431
655485,291.69,66.68
655486,293.86,67.606
655487,295.91,68.53
655488,297.85,69.45
655489,290.41,66.616
655490,292.56,67.569
655491,294.58,68.521
655492,296.49,69.469
655493,289.14,66.552
655494,291.26,67.533
655495,293.25,68.512
655496,295.14,69.486
655497,287.87,66.49
655498,289.95,67.498
655499,291.92,68.503
655500,293.78,69.503
655501,286.6,66.428
655502,288.65,67.462
655503,290.59,68.493
655504,292.42,69.519
655505,285.33,66.367
655506,287.35,67.427
655507,289.26,68.483
655508,291.06,69.534
655509,284.07,66.307
655510,286.06,67.392
655511,287.93,68.473
655512,289.7,69.548
655513,282.8,66.247
655514,284.76,67.357
655515,286.6,68.463
655516,288.33,69.562
655517,281.54,66.189
655518,283.46,67.323
655519,285.26,68.452
655520,286.97,69.574
655521,280.28,66.131
655522,282.16,67.289
655523,283.93,68.441
655524,285.6,69.586
655525,279.02,66.075
655526,280.86,67.255
655527,282.6,68.43
655528,284.24,69.597
655529,277.76,66.019
655530,279.57,67.222
655531,281.27,68.418
655532,282.87,69.606
655533,276.5,65.964
655534,278.27,67.189
655535,279.93,68.406
655536,281.5,69.615
655537,275.25,65.911
655538,276.97,67.156
655539,278.6,68.394
655540,280.13,69.623
655541,273.99,65.858
655542,275.68,67.123
655543,277.26,68.381
655544,278.76,69.63
655545,272.74,65.806
655546,274.38,67.091
655547,275.93,68.368
655548,277.38,69.636
655549,271.49,65.755
655550,273.09,67.059
655551,274.59,68.355
655552,276.01,69.64
655553,270.24,65.706
655554,271.8,67.028
655555,273.26,68.341
655556,274.63,69.644
655557,268.99,65.657
655558,270.5,66.997
655559,271.92,68.327
655560,273.26,69.647
655561,267.74,65.609
655562,269.21,66.966
655563,270.59,68.313
655564,271.88,69.648
655565,266.49,65.563
655566,267.92,66.935
655567,269.25,68.298
655568,270.5,69.649
655569,265.25,65.517
655570,266.62,66.905
655571,267.91,68.283
655572,269.12,69.648
655573,264,65.473
655574,265.33,66.876
655575,266.57,68.267
655576,267.74,69.647
655577,262.76,65.43
655578,264.04,66.846
655579,265.24,68.251
655580,266.36,69.644
655581,261.51,65.388
655582,262.75,66.817
655583,263.9,68.235
655584,264.98,69.64
655585,260.27,65.347
655586,261.46,66.788
655587,262.56,68.218
655588,263.59,69.635
655589,259.03,65.307
655590,260.16,66.76
655591,261.22,68.201
655592,262.21,69.629
655593,257.79,65.269
655594,258.87,66.732
655595,259.88,68.184
655596,260.83,69.622
655597,256.55,65.231
655598,257.58,66.705
655599,258.54,68.166
655600,259.44,69.613
655601,255.31,65.195
655602,256.29,66.678
655603,257.21,68.148
655604,258.05,69.603
655605,254.07,65.16
655606,255,66.651
655607,255.87,68.129
655608,256.67,69.593
655609,252.84,65.127
655610,253.71,66.625
655611,254.53,68.11
655612,255.28,69.581
655613,251.6,65.094
655614,252.43,66.599
655615,253.19,68.09
655616,253.89,69.567
655617,250.36,65.063
655618,251.14,66.573
655619,251.85,68.07
655620,252.5,69.553
655621,249.13,65.032
